software05,h-index,a-index,k-core,ForwardPageRank-Sora,ForwardBackPageRank-Sora,g-core,MinClass,TSEPageRank,LiuPageRank,TSEPageRank_v15,iFit,TSPrideWithMotifCoreness
ant_main(10)5%=0.05,0.4000000059604645,0.0,0.20000000298023224,0.30000001192092896,0.30000001192092896,0.20000000298023224,0.5,0.6000000238418579,0.5,0.699999988079071,0.699999988079071,0.699999988079071
argouml(12)5%=0.05,0.6666666865348816,0.0,0.6666666865348816,0.8333333134651184,0.8333333134651184,0.5833333134651184,0.8333333134651184,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,1.0
gwtportlets(27)5%=0.05,0.14814814925193787,0.03703703731298447,0.14814814925193787,0.18518517911434174,0.18518517911434174,0.18518517911434174,0.2222222238779068,0.14814814925193787,0.14814814925193787,0.18518517911434174,0.18518517911434174,0.2222222238779068
javaclient(57)5%=0.05,0.08771929889917374,0.0,0.08771929889917374,0.07017543911933899,0.07017543911933899,0.08771929889917374,0.035087719559669495,0.035087719559669495,0.035087719559669495,0.035087719559669495,0.05263157933950424,0.07017543911933899
jedit(7)5%=0.05,0.8571428656578064,0.0,0.8571428656578064,0.8571428656578064,0.8571428656578064,0.8571428656578064,0.7142857313156128,0.8571428656578064,1.0,0.8571428656578064,1.0,1.0
jgap(18)5%=0.05,0.3333333432674408,0.0,0.1666666716337204,0.2777777910232544,0.2777777910232544,0.2222222238779068,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.2222222238779068
jhotdraw(9)5%=0.05,0.6666666865348816,0.0,0.6666666865348816,0.7777777910232544,0.7777777910232544,0.8888888955116272,0.6666666865348816,0.6666666865348816,0.5555555820465088,0.7777777910232544,0.7777777910232544,0.7777777910232544
jmeter_core(14)5%=0.05,0.1428571492433548,0.0,0.1428571492433548,0.1428571492433548,0.1428571492433548,0.2142857164144516,0.1428571492433548,0.2142857164144516,0.2142857164144516,0.2142857164144516,0.2142857164144516,0.3571428656578064
JPMC(24)5%=0.05,0.0,0.0,0.0,0.0833333358168602,0.0833333358168602,0.0,0.0,0.0,0.0416666679084301,0.0,0.0,0.0416666679084301
log4j(9)5%=0.05,0.5555555820465088,0.0,0.5555555820465088,0.5555555820465088,0.5555555820465088,0.6666666865348816,0.4444444477558136,0.4444444477558136,0.5555555820465088,0.5555555820465088,0.5555555820465088,0.5555555820465088
Mars(29)5%=0.05,0.48275861144065857,0.0,0.48275861144065857,0.3448275923728943,0.3448275923728943,0.37931033968925476,0.4482758641242981,0.4482758641242981,0.4482758641242981,0.4482758641242981,0.4482758641242981,0.4137931168079376
Maze(27)5%=0.05,0.14814814925193787,0.03703703731298447,0.1111111119389534,0.18518517911434174,0.18518517911434174,0.14814814925193787,0.18518517911434174,0.18518517911434174,0.18518517911434174,0.18518517911434174,0.18518517911434174,0.18518517911434174
neuroph(24)5%=0.05,0.25,0.0,0.25,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.2916666567325592,0.3333333432674408,0.2916666567325592,0.2916666567325592,0.2916666567325592,0.2916666567325592
PDFBox(12)5%=0.05,0.5,0.0,0.5833333134651184,0.75,0.75,0.5833333134651184,0.4166666567325592,0.4166666567325592,0.4166666567325592,0.5,0.6666666865348816,0.6666666865348816
tomcat(28)5%=0.05,0.6785714030265808,0.0,0.6785714030265808,0.2857142984867096,0.2857142984867096,0.5,0.5,0.3928571343421936,0.2857142984867096,0.4642857015132904,0.5714285969734192,0.6428571343421936
wro4j(12)5%=0.05,0.75,0.0,0.5833333134651184,0.8333333134651184,0.8333333134651184,0.75,0.8333333134651184,0.8333333134651184,0.6666666865348816,0.9166666865348816,1.0,1.0
Xerces(6)5%=0.05,0.5,0.0,0.5,0.1666666716337204,0.1666666716337204,0.5,0.1666666716337204,0.1666666716337204,0.0,0.1666666716337204,0.1666666716337204,0.3333333432674408
xuml(37)5%=0.05,0.0,0.1621621549129486,0.0,0.0,0.0,0.0810810774564743,0.0,0.0,0.0,0.0,0.0,0.0
