software13,h-index,a-index,k-core,ForwardPageRank-Sora,ForwardBackPageRank-Sora,g-core,MinClass,TSEPageRank,LiuPageRank,TSEPageRank_v15,iFit,TSPrideWithMotifCoreness
ant_main(10)13%=0.13,0.699999988079071,0.0,0.699999988079071,0.800000011920929,0.800000011920929,0.800000011920929,0.699999988079071,0.800000011920929,0.800000011920929,0.800000011920929,0.8999999761581421,0.8999999761581421
argouml(12)13%=0.13,0.8333333134651184,0.0,0.8333333134651184,0.9166666865348816,0.9166666865348816,0.8333333134651184,0.9166666865348816,1.0,1.0,1.0,1.0,1.0
gwtportlets(27)13%=0.13,0.3333333432674408,0.07407407462596893,0.37037035822868347,0.40740740299224854,0.40740740299224854,0.40740740299224854,0.40740740299224854,0.40740740299224854,0.4444444477558136,0.40740740299224854,0.40740740299224854,0.40740740299224854
javaclient(57)13%=0.13,0.3684210479259491,0.0,0.3684210479259491,0.2631579041481018,0.2631579041481018,0.35087719559669495,0.10526315867900848,0.10526315867900848,0.12280701845884323,0.2631579041481018,0.2982456088066101,0.31578946113586426
jedit(7)13%=0.13,1.0,0.0,0.8571428656578064,1.0,1.0,0.8571428656578064,1.0,1.0,1.0,1.0,1.0,1.0
jgap(18)13%=0.13,0.6666666865348816,0.0,0.6666666865348816,0.5,0.5,0.6666666865348816,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3888888955116272,0.3888888955116272
jhotdraw(9)13%=0.13,1.0,0.0,1.0,1.0,1.0,1.0,0.8888888955116272,0.7777777910232544,0.7777777910232544,1.0,1.0,1.0
jmeter_core(14)13%=0.13,0.5714285969734192,0.0714285746216774,0.5,0.5,0.5,0.4285714328289032,0.3571428656578064,0.3571428656578064,0.3571428656578064,0.5,0.5714285969734192,0.5
JPMC(24)13%=0.13,0.0,0.0833333358168602,0.0,0.25,0.25,0.0416666679084301,0.0833333358168602,0.0416666679084301,0.0833333358168602,0.0416666679084301,0.0,0.125
log4j(9)13%=0.13,0.6666666865348816,0.0,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.7777777910232544,0.7777777910232544,0.6666666865348816,0.7777777910232544,0.8888888955116272,0.7777777910232544
Mars(29)13%=0.13,0.6551724076271057,0.1034482792019844,0.6551724076271057,0.517241358757019,0.517241358757019,0.6206896305084229,0.5862069129943848,0.5862069129943848,0.5517241358757019,0.5862069129943848,0.6551724076271057,0.6551724076271057
Maze(27)13%=0.13,0.3333333432674408,0.2222222238779068,0.25925925374031067,0.37037035822868347,0.37037035822868347,0.37037035822868347,0.40740740299224854,0.40740740299224854,0.37037035822868347,0.40740740299224854,0.4444444477558136,0.4444444477558136
neuroph(24)13%=0.13,0.4583333432674408,0.0416666679084301,0.4583333432674408,0.375,0.375,0.2916666567325592,0.5,0.5416666865348816,0.5,0.5,0.4583333432674408,0.5416666865348816
PDFBox(12)13%=0.13,0.9166666865348816,0.0,0.8333333134651184,0.75,0.75,0.75,1.0,0.8333333134651184,0.75,0.9166666865348816,0.8333333134651184,0.8333333134651184
tomcat(28)13%=0.13,0.8928571343421936,0.0714285746216774,0.9285714030265808,0.5357142686843872,0.5357142686843872,0.9285714030265808,0.6785714030265808,0.6428571343421936,0.5357142686843872,0.7857142686843872,0.9285714030265808,0.8928571343421936
wro4j(12)13%=0.13,0.9166666865348816,0.0,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,1.0,1.0,0.9166666865348816,1.0,1.0,1.0
Xerces(6)13%=0.13,1.0,0.0,1.0,0.6666666865348816,0.6666666865348816,1.0,0.5,0.5,0.1666666716337204,0.8333333134651184,1.0,0.8333333134651184
xuml(37)13%=0.13,0.027027027681469917,0.4864864945411682,0.027027027681469917,0.10810811072587967,0.10810811072587967,0.29729729890823364,0.0,0.0,0.0,0.0,0.0,0.0
