software01,h-index,a-index,k-core,ForwardPageRank-Sora,ForwardBackPageRank-Sora,g-core,MinClass,TSEPageRank,LiuPageRank,TSEPageRank_v15,iFit,TSPrideWithMotifCoreness
ant_main(10)1%=0.01,0.20000000298023224,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.5,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.4000000059604645
argouml(12)1%=0.01,0.1666666716337204,0.0,0.25,0.3333333432674408,0.3333333432674408,0.0833333358168602,0.4166666567325592,0.3333333432674408,0.3333333432674408,0.4166666567325592,0.4166666567325592,0.5
gwtportlets(27)1%=0.01,0.0,0.0,0.03703703731298447,0.0,0.0,0.0,0.0,0.03703703731298447,0.03703703731298447,0.03703703731298447,0.03703703731298447,0.03703703731298447
javaclient(57)1%=0.01,0.017543859779834747,0.0,0.035087719559669495,0.0,0.0,0.017543859779834747,0.0,0.0,0.0,0.0,0.017543859779834747,0.017543859779834747
jedit(7)1%=0.01,0.5714285969734192,0.0,0.5714285969734192,0.5714285969734192,0.5714285969734192,0.7142857313156128,0.5714285969734192,0.7142857313156128,0.7142857313156128,0.7142857313156128,0.7142857313156128,0.7142857313156128
jgap(18)1%=0.01,0.0555555559694767,0.0,0.0555555559694767,0.0555555559694767,0.0555555559694767,0.0,0.0,0.0,0.0555555559694767,0.0,0.0,0.0
jhotdraw(9)1%=0.01,0.3333333432674408,0.0,0.1111111119389534,0.3333333432674408,0.3333333432674408,0.4444444477558136,0.2222222238779068,0.2222222238779068,0.1111111119389534,0.2222222238779068,0.2222222238779068,0.2222222238779068
jmeter_core(14)1%=0.01,0.0714285746216774,0.0,0.0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774
JPMC(24)1%=0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
log4j(9)1%=0.01,0.3333333432674408,0.0,0.2222222238779068,0.1111111119389534,0.1111111119389534,0.2222222238779068,0.2222222238779068,0.1111111119389534,0.1111111119389534,0.2222222238779068,0.2222222238779068,0.2222222238779068
Mars(29)1%=0.01,0.17241379618644714,0.0,0.13793103396892548,0.2068965584039688,0.2068965584039688,0.13793103396892548,0.2068965584039688,0.13793103396892548,0.13793103396892548,0.13793103396892548,0.13793103396892548,0.13793103396892548
Maze(27)1%=0.01,0.03703703731298447,0.0,0.03703703731298447,0.03703703731298447,0.03703703731298447,0.03703703731298447,0.03703703731298447,0.03703703731298447,0.03703703731298447,0.03703703731298447,0.03703703731298447,0.03703703731298447
neuroph(24)1%=0.01,0.0833333358168602,0.0,0.0833333358168602,0.0416666679084301,0.0416666679084301,0.0416666679084301,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0416666679084301,0.0416666679084301,0.0833333358168602
PDFBox(12)1%=0.01,0.3333333432674408,0.0,0.1666666716337204,0.0833333358168602,0.0833333358168602,0.1666666716337204,0.0833333358168602,0.0,0.0,0.0833333358168602,0.1666666716337204,0.25
tomcat(28)1%=0.01,0.25,0.0,0.25,0.0714285746216774,0.0714285746216774,0.25,0.1071428582072258,0.0714285746216774,0.1071428582072258,0.1071428582072258,0.1785714328289032,0.1428571492433548
wro4j(12)1%=0.01,0.0833333358168602,0.0,0.0,0.3333333432674408,0.3333333432674408,0.0833333358168602,0.25,0.25,0.25,0.25,0.25,0.3333333432674408
Xerces(6)1%=0.01,0.0,0.0,0.0,0.0,0.0,0.1666666716337204,0.0,0.0,0.0,0.0,0.0,0.0
xuml(37)1%=0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
