software15,h-index,a-index,k-core,ForwardPageRank-Sora,ForwardBackPageRank-Sora,g-core,MinClass,TSEPageRank,LiuPageRank,TSEPageRank_v15,iFit,TSPrideWithMotifCoreness
ant_main(10)15%=0.15,0.699999988079071,0.0,0.699999988079071,0.8999999761581421,0.8999999761581421,0.699999988079071,0.699999988079071,0.800000011920929,0.800000011920929,0.800000011920929,1.0,0.8999999761581421
argouml(12)15%=0.15,0.8333333134651184,0.0,0.8333333134651184,1.0,1.0,0.8333333134651184,1.0,1.0,1.0,1.0,1.0,1.0
gwtportlets(27)15%=0.15,0.40740740299224854,0.07407407462596893,0.40740740299224854,0.4444444477558136,0.4444444477558136,0.37037035822868347,0.4444444477558136,0.40740740299224854,0.40740740299224854,0.48148149251937866,0.40740740299224854,0.4444444477558136
javaclient(57)15%=0.15,0.4385964870452881,0.0,0.42105263471603394,0.2982456088066101,0.2982456088066101,0.42105263471603394,0.12280701845884323,0.10526315867900848,0.14035087823867798,0.28070175647735596,0.3333333432674408,0.3333333432674408
jedit(7)15%=0.15,1.0,0.0,0.8571428656578064,1.0,1.0,0.8571428656578064,1.0,1.0,1.0,1.0,1.0,1.0
jgap(18)15%=0.15,0.8333333134651184,0.0,0.7777777910232544,0.6111111044883728,0.6111111044883728,0.7222222089767456,0.3888888955116272,0.3888888955116272,0.3333333432674408,0.3888888955116272,0.4444444477558136,0.3888888955116272
jhotdraw(9)15%=0.15,1.0,0.0,1.0,1.0,1.0,1.0,0.8888888955116272,0.8888888955116272,0.7777777910232544,1.0,1.0,1.0
jmeter_core(14)15%=0.15,0.6428571343421936,0.1428571492433548,0.5714285969734192,0.6428571343421936,0.6428571343421936,0.7857142686843872,0.5,0.4285714328289032,0.4285714328289032,0.5,0.5714285969734192,0.5714285969734192
JPMC(24)15%=0.15,0.0833333358168602,0.0833333358168602,0.0,0.2916666567325592,0.2916666567325592,0.0416666679084301,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0416666679084301,0.0416666679084301,0.1666666716337204
log4j(9)15%=0.15,0.6666666865348816,0.0,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.7777777910232544,0.6666666865348816,0.6666666865348816,0.8888888955116272,0.8888888955116272,0.7777777910232544
Mars(29)15%=0.15,0.6551724076271057,0.1034482792019844,0.6551724076271057,0.5862069129943848,0.5862069129943848,0.6551724076271057,0.6896551847457886,0.6896551847457886,0.6206896305084229,0.6896551847457886,0.7241379022598267,0.7241379022598267
Maze(27)15%=0.15,0.40740740299224854,0.2222222238779068,0.25925925374031067,0.40740740299224854,0.40740740299224854,0.4444444477558136,0.40740740299224854,0.4444444477558136,0.40740740299224854,0.4444444477558136,0.4444444477558136,0.48148149251937866
neuroph(24)15%=0.15,0.5,0.0416666679084301,0.5,0.4583333432674408,0.4583333432674408,0.3333333432674408,0.5833333134651184,0.625,0.6666666865348816,0.5416666865348816,0.5416666865348816,0.625
PDFBox(12)15%=0.15,0.9166666865348816,0.0,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.9166666865348816,1.0,0.8333333134651184,0.8333333134651184,1.0,0.75,1.0
tomcat(28)15%=0.15,0.8928571343421936,0.1071428582072258,0.9285714030265808,0.6785714030265808,0.6785714030265808,0.9642857313156128,0.6785714030265808,0.6785714030265808,0.6071428656578064,0.8571428656578064,0.9285714030265808,0.8928571343421936
wro4j(12)15%=0.15,0.9166666865348816,0.0,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,1.0,1.0,1.0,1.0,1.0,1.0
Xerces(6)15%=0.15,1.0,0.0,1.0,0.8333333134651184,0.8333333134651184,1.0,0.6666666865348816,0.5,0.6666666865348816,1.0,1.0,0.8333333134651184
xuml(37)15%=0.15,0.027027027681469917,0.6486486196517944,0.054054055362939835,0.0810810774564743,0.0810810774564743,0.29729729890823364,0.0,0.0,0.0,0.0,0.0,0.027027027681469917
