software06,h-index,a-index,k-core,ForwardPageRank-Sora,ForwardBackPageRank-Sora,g-core,MinClass,TSEPageRank,LiuPageRank,TSEPageRank_v15,iFit,TSPrideWithMotifCoreness
ant_main(10)6%=0.06,0.4000000059604645,0.0,0.20000000298023224,0.30000001192092896,0.30000001192092896,0.20000000298023224,0.6000000238418579,0.800000011920929,0.6000000238418579,0.800000011920929,0.800000011920929,0.800000011920929
argouml(12)6%=0.06,0.6666666865348816,0.0,0.6666666865348816,0.8333333134651184,0.8333333134651184,0.6666666865348816,0.9166666865348816,0.9166666865348816,1.0,0.9166666865348816,1.0,1.0
gwtportlets(27)6%=0.06,0.18518517911434174,0.03703703731298447,0.18518517911434174,0.2222222238779068,0.2222222238779068,0.18518517911434174,0.2222222238779068,0.14814814925193787,0.14814814925193787,0.14814814925193787,0.14814814925193787,0.2222222238779068
javaclient(57)6%=0.06,0.12280701845884323,0.0,0.12280701845884323,0.08771929889917374,0.08771929889917374,0.12280701845884323,0.035087719559669495,0.017543859779834747,0.035087719559669495,0.035087719559669495,0.08771929889917374,0.08771929889917374
jedit(7)6%=0.06,0.8571428656578064,0.0,0.8571428656578064,1.0,1.0,0.8571428656578064,0.8571428656578064,0.8571428656578064,1.0,1.0,1.0,1.0
jgap(18)6%=0.06,0.3333333432674408,0.0,0.1666666716337204,0.2777777910232544,0.2777777910232544,0.2222222238779068,0.2222222238779068,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.2222222238779068,0.1666666716337204
jhotdraw(9)6%=0.06,0.6666666865348816,0.0,0.6666666865348816,0.8888888955116272,0.8888888955116272,0.8888888955116272,0.7777777910232544,0.7777777910232544,0.7777777910232544,0.7777777910232544,0.8888888955116272,0.8888888955116272
jmeter_core(14)6%=0.06,0.2857142984867096,0.0,0.2142857164144516,0.2142857164144516,0.2142857164144516,0.2857142984867096,0.1428571492433548,0.2142857164144516,0.2142857164144516,0.2142857164144516,0.3571428656578064,0.3571428656578064
JPMC(24)6%=0.06,0.0,0.0,0.0,0.0833333358168602,0.0833333358168602,0.0,0.0416666679084301,0.0416666679084301,0.0416666679084301,0.0416666679084301,0.0,0.0416666679084301
log4j(9)6%=0.06,0.6666666865348816,0.0,0.5555555820465088,0.6666666865348816,0.6666666865348816,0.5555555820465088,0.6666666865348816,0.5555555820465088,0.5555555820465088,0.6666666865348816,0.6666666865348816,0.7777777910232544
Mars(29)6%=0.06,0.517241358757019,0.0,0.5517241358757019,0.3448275923728943,0.3448275923728943,0.4482758641242981,0.48275861144065857,0.517241358757019,0.48275861144065857,0.48275861144065857,0.48275861144065857,0.4482758641242981
Maze(27)6%=0.06,0.14814814925193787,0.07407407462596893,0.1111111119389534,0.18518517911434174,0.18518517911434174,0.18518517911434174,0.2222222238779068,0.2222222238779068,0.18518517911434174,0.2222222238779068,0.18518517911434174,0.2222222238779068
neuroph(24)6%=0.06,0.2916666567325592,0.0,0.25,0.25,0.25,0.2083333283662796,0.3333333432674408,0.3333333432674408,0.375,0.3333333432674408,0.2916666567325592,0.375
PDFBox(12)6%=0.06,0.5833333134651184,0.0,0.5833333134651184,0.75,0.75,0.6666666865348816,0.4166666567325592,0.4166666567325592,0.5,0.6666666865348816,0.6666666865348816,0.6666666865348816
tomcat(28)6%=0.06,0.75,0.0,0.7142857313156128,0.3571428656578064,0.3571428656578064,0.7857142686843872,0.5357142686843872,0.4642857015132904,0.2857142984867096,0.5357142686843872,0.6071428656578064,0.7142857313156128
wro4j(12)6%=0.06,0.75,0.0,0.5833333134651184,0.8333333134651184,0.8333333134651184,0.75,0.8333333134651184,0.8333333134651184,0.8333333134651184,1.0,1.0,1.0
Xerces(6)6%=0.06,0.5,0.0,0.6666666865348816,0.1666666716337204,0.1666666716337204,0.6666666865348816,0.3333333432674408,0.1666666716337204,0.0,0.1666666716337204,0.1666666716337204,0.6666666865348816
xuml(37)6%=0.06,0.0,0.2432432472705841,0.0,0.027027027681469917,0.027027027681469917,0.0810810774564743,0.0,0.0,0.0,0.0,0.0,0.0
