software17,h-index,a-index,k-core,ForwardPageRank-Sora,ForwardBackPageRank-Sora,g-core,MinClass,TSEPageRank,LiuPageRank,TSEPageRank_v15,iFit,TSPrideWithMotifCoreness
ant_main(10)17,0.2,0.0,0.2,0.2,0.2,0.2,0.5,0.4,0.3,0.5,0.6,0.5
argouml(12)17,0.3333333333333333,0.0,0.25,0.5833333333333334,0.5833333333333334,0.0,0.4166666666666667,0.5,0.5,0.6666666666666666,0.5833333333333334,0.5
gwtportlets(27)17,0.3333333333333333,0.07407407407407407,0.37037037037037035,0.4074074074074074,0.4074074074074074,0.2222222222222222,0.4074074074074074,0.37037037037037035,0.37037037037037035,0.4074074074074074,0.4444444444444444,0.4074074074074074
javaclient(57)17,0.12280701754385964,0.0,0.21052631578947367,0.14035087719298245,0.14035087719298245,0.17543859649122806,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.14035087719298245,0.12280701754385964
jedit(7)17,0.8571428571428571,0.0,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571
jgap(18)17,0.3333333333333333,0.0,0.16666666666666666,0.2777777777777778,0.2777777777777778,0.2222222222222222,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.16666666666666666
jhotdraw(9)17,0.5555555555555556,0.0,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.6666666666666666
jmeter_core(14)17,0.2857142857142857,0.0,0.42857142857142855,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.2857142857142857,0.35714285714285715
JPMC(24)17,0.0,0.041666666666666664,0.0,0.25,0.25,0.0,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.0,0.08333333333333333
log4j(9)17,0.3333333333333333,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.3333333333333333
Mars(29)17,0.20689655172413793,0.0,0.20689655172413793,0.20689655172413793,0.20689655172413793,0.20689655172413793,0.20689655172413793,0.20689655172413793,0.1724137931034483,0.20689655172413793,0.2413793103448276,0.2413793103448276
Maze(27)17,0.4074074074074074,0.2222222222222222,0.25925925925925924,0.4444444444444444,0.4444444444444444,0.37037037037037035,0.48148148148148145,0.37037037037037035,0.4074074074074074,0.4074074074074074,0.48148148148148145,0.48148148148148145
neuroph(24)17,0.4166666666666667,0.0,0.4583333333333333,0.3333333333333333,0.3333333333333333,0.125,0.3333333333333333,0.4166666666666667,0.5,0.4166666666666667,0.3333333333333333,0.4583333333333333
PDFBox(12)17,0.3333333333333333,0.0,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.25
tomcat(28)17,0.21428571428571427,0.0,0.0,0.07142857142857142,0.07142857142857142,0.10714285714285714,0.10714285714285714,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.17857142857142858,0.21428571428571427
wro4j(12)17,0.5,0.0,0.5833333333333334,0.25,0.25,0.3333333333333333,0.25,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.5
Xerces(6)17,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
xuml(37)17,0.0,0.13513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
