software15,h-index,a-index,k-core,ForwardPageRank-Sora,ForwardBackPageRank-Sora,g-core,MinClass,TSEPageRank,LiuPageRank,TSEPageRank_v15,iFit,TSPrideWithMotifCoreness
ant_main(10)15%=0.15,0.699999988079071,0.0,0.6000000238418579,0.800000011920929,0.800000011920929,0.699999988079071,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.8999999761581421,0.8999999761581421
argouml(12)15%=0.15,0.6666666865348816,0.1666666716337204,0.6666666865348816,0.9166666865348816,0.9166666865348816,0.6666666865348816,0.9166666865348816,1.0,1.0,1.0,1.0,1.0
gwtportlets(27)15%=0.15,0.40740740299224854,0.07407407462596893,0.40740740299224854,0.40740740299224854,0.40740740299224854,0.3333333432674408,0.5185185074806213,0.4444444477558136,0.48148149251937866,0.4444444477558136,0.48148149251937866,0.48148149251937866
javaclient(57)15%=0.15,0.4385964870452881,0.0,0.42105263471603394,0.3684210479259491,0.3684210479259491,0.42105263471603394,0.10526315867900848,0.12280701845884323,0.12280701845884323,0.3333333432674408,0.3684210479259491,0.38596490025520325
jedit(7)15%=0.15,1.0,0.0,0.8571428656578064,1.0,1.0,0.8571428656578064,1.0,1.0,1.0,1.0,1.0,1.0
jgap(18)15%=0.15,0.8333333134651184,0.0,0.7777777910232544,0.5555555820465088,0.5555555820465088,0.7777777910232544,0.3888888955116272,0.3333333432674408,0.3333333432674408,0.3888888955116272,0.3888888955116272,0.4444444477558136
jhotdraw(9)15%=0.15,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7777777910232544,1.0,1.0,1.0
jmeter_core(14)15%=0.15,0.6428571343421936,0.0714285746216774,0.5714285969734192,0.5714285969734192,0.5714285969734192,0.4285714328289032,0.3571428656578064,0.3571428656578064,0.3571428656578064,0.4285714328289032,0.5714285969734192,0.5714285969734192
JPMC(24)15%=0.15,0.0833333358168602,0.0833333358168602,0.0,0.375,0.375,0.0416666679084301,0.0833333358168602,0.0416666679084301,0.125,0.0416666679084301,0.0,0.125
log4j(9)15%=0.15,0.6666666865348816,0.0,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.8888888955116272,0.7777777910232544,0.6666666865348816,0.8888888955116272,0.7777777910232544,0.7777777910232544
Mars(29)15%=0.15,0.6551724076271057,0.1034482792019844,0.6551724076271057,0.5517241358757019,0.5517241358757019,0.6551724076271057,0.6896551847457886,0.6551724076271057,0.5862069129943848,0.6206896305084229,0.7241379022598267,0.7241379022598267
Maze(27)15%=0.15,0.40740740299224854,0.2222222238779068,0.29629629850387573,0.4444444477558136,0.4444444477558136,0.37037035822868347,0.48148149251937866,0.37037035822868347,0.40740740299224854,0.40740740299224854,0.48148149251937866,0.48148149251937866
neuroph(24)15%=0.15,0.4583333432674408,0.0416666679084301,0.5,0.375,0.375,0.25,0.5,0.5416666865348816,0.5416666865348816,0.5,0.5,0.5416666865348816
PDFBox(12)15%=0.15,0.9166666865348816,0.0,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.9166666865348816,1.0,1.0,0.75,0.9166666865348816,0.8333333134651184,0.9166666865348816
tomcat(28)15%=0.15,0.8928571343421936,0.1428571492433548,0.9642857313156128,0.5357142686843872,0.5357142686843872,0.9642857313156128,0.7857142686843872,0.75,0.6071428656578064,0.9285714030265808,0.9285714030265808,0.9285714030265808
wro4j(12)15%=0.15,0.9166666865348816,0.0,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.8333333134651184,1.0,1.0,0.9166666865348816,1.0,1.0,1.0
Xerces(6)15%=0.15,1.0,0.0,1.0,0.3333333432674408,0.3333333432674408,1.0,0.6666666865348816,0.6666666865348816,0.5,0.8333333134651184,0.8333333134651184,0.8333333134651184
xuml(37)15%=0.15,0.027027027681469917,0.5135135054588318,0.054054055362939835,0.027027027681469917,0.027027027681469917,0.054054055362939835,0.0,0.0,0.0,0.0,0.027027027681469917,0.027027027681469917
