C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_4.csv,0.23859282931966297
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_7.csv,0.15729920705146005
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_1.csv,0.813663715766917
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_6.csv,0.09896015402580727
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_12.csv,0.0593464387948619
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_15.csv,0.2385928293196523
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_5.csv,0.09896015402580727
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_14.csv,0.34577858615157464
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_2.csv,0.8136637157668644
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_13.csv,0.059346438794859346
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_3.csv,0.3457785861515833
