C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_19.csv,0.0593464387948619
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_25.csv,0.09896015402580549
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_10.csv,0.47950012218830396
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_6.csv,0.6373518882340556
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_23.csv,0.0593464387948619
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_8.csv,0.8136637157668644
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_12.csv,0.6373518882340072
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_29.csv,0.0593464387948619
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_14.csv,0.3457785861515833
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_2.csv,0.6373518882340556
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_27.csv,0.0593464387948619
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_4.csv,0.6373518882340314
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_9.csv,0.8136637157668644
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_18.csv,0.0593464387948619
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_28.csv,0.09896015402580727
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_7.csv,0.47950012218828997
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_1.csv,0.6373518882340556
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_11.csv,0.6373518882340314
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_17.csv,0.09896015402580549
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_24.csv,0.0593464387948619
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_5.csv,0.8136637157668644
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_26.csv,0.09896015402580549
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_13.csv,0.23859282931965764
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_3.csv,0.6373518882340072
