C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_10.csv,0.05934643879486301
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_6.csv,0.0593464387948619
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_8.csv,0.05934643879486301
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_12.csv,0.05934643879486301
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_14.csv,0.23859282931966852
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_2.csv,0.47950012218828997
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_9.csv,0.05934643879486301
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_7.csv,0.15729920705146005
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_1.csv,0.6373518882340072
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_11.csv,0.0593464387948619
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_15.csv,0.0593464387948619
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_5.csv,0.15729920705146005
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_13.csv,0.0593464387948619
C:\Users\wfpan\Desktop\WTL结果\dis03\puttogether\k_3.csv,0.34577858615160073
