software,h-index,a-index,k-core,ForwardPageRank-Sora,ForwardBackPageRank-Sora,g-core,MinClass,TSEPageRank,LiuPageRank,TSEPageRank_v15,iFit,TSPrideWithMotifCoreness
ant_main(10),5.709259259259258,10.462037037037012,7.419444444444468,6.098148148148139,6.098148148148139,6.119444444444455,6.168518518518526,6.820370370370378,7.0990740740740845,6.047222222222225,5.2990740740740785,4.659259259259259
ant_main(10),5.709259259259258,10.462037037037012,7.419444444444468,6.098148148148139,6.098148148148139,6.119444444444455,6.168518518518526,6.820370370370378,7.0990740740740845,6.047222222222225,5.2990740740740785,4.659259259259259
ant_main(10),5.709259259259258,10.462037037037012,7.419444444444468,6.098148148148139,6.098148148148139,6.119444444444455,6.168518518518526,6.820370370370378,7.0990740740740845,6.047222222222225,5.2990740740740785,4.659259259259259
