software13,h-index,a-index,k-core,ForwardPageRank-Sora,ForwardBackPageRank-Sora,g-core,MinClass,TSEPageRank,LiuPageRank,TSEPageRank_v15,iFit,TSPrideWithMotifCoreness
ant_main(10)13,0.2,0.0,0.2,0.2,0.2,0.2,0.5,0.3,0.2,0.3,0.3,0.4
argouml(12)13,0.16666666666666666,0.0,0.0,0.5833333333333334,0.5833333333333334,0.0,0.5,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.5
gwtportlets(27)13,0.2962962962962963,0.037037037037037035,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.37037037037037035,0.25925925925925924,0.25925925925925924,0.2962962962962963,0.2962962962962963,0.37037037037037035
javaclient(57)13,0.10526315789473684,0.0,0.03508771929824561,0.07017543859649122,0.07017543859649122,0.10526315789473684,0.03508771929824561,0.03508771929824561,0.03508771929824561,0.03508771929824561,0.07017543859649122,0.08771929824561403
jedit(7)13,0.5714285714285714,0.0,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.7142857142857143
jgap(18)13,0.16666666666666666,0.0,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
jhotdraw(9)13,0.4444444444444444,0.0,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.4444444444444444
jmeter_core(14)13,0.21428571428571427,0.0,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.2857142857142857
JPMC(24)13,0.0,0.041666666666666664,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.08333333333333333
log4j(9)13,0.3333333333333333,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222
Mars(29)13,0.1724137931034483,0.0,0.20689655172413793,0.20689655172413793,0.20689655172413793,0.13793103448275862,0.20689655172413793,0.1724137931034483,0.13793103448275862,0.1724137931034483,0.1724137931034483,0.13793103448275862
Maze(27)13,0.2222222222222222,0.2222222222222222,0.25925925925925924,0.3333333333333333,0.3333333333333333,0.37037037037037035,0.4074074074074074,0.4074074074074074,0.37037037037037035,0.4074074074074074,0.4074074074074074,0.4074074074074074
neuroph(24)13,0.2916666666666667,0.0,0.25,0.25,0.25,0.125,0.3333333333333333,0.375,0.4166666666666667,0.375,0.3333333333333333,0.375
PDFBox(12)13,0.3333333333333333,0.0,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.16666666666666666,0.16666666666666666
tomcat(28)13,0.21428571428571427,0.0,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.17857142857142858,0.14285714285714285
wro4j(12)13,0.3333333333333333,0.0,0.0,0.25,0.25,0.16666666666666666,0.3333333333333333,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667
Xerces(6)13,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
xuml(37)13,0.0,0.08108108108108109,0.0,0.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0
