paired methods,Wilcoxon p,Cliff's delta,effect size (delta),Wilcoxon r, effect size (r) 
TSPrideWithMotifCoreness vs. TSPageRank,1.236721836050947E-10,0.5245901639344263,large,-0.5721660789959625,large
