software,PrideWithMotifPride,TSPrideWithMotifCoreness
ant_main(10),1.6333333333333302,1.366666666666664
ant_main(10),1.6333333333333302,1.366666666666664
ant_main(10),1.6333333333333302,1.366666666666664
ant_main(10),1.6333333333333302,1.366666666666664
ant_main(10),1.6333333333333302,1.366666666666664
ant_main(10),1.6333333333333302,1.366666666666664
